Product_ID,Product_Name,SKU_Code,Batch_Number,Manufacture_Date,Expiry_Date,Quantity_Available,Unit_Weight (kg),Unit_Volume (L),Fragile_Flag,Temp_Sensitive_Flag
ANT-1878-B51-295,VeeOxy-4000,SKU-1878,B51,2024-01-19,2025-03-14,118,2.8,1.4,1,1
ANT-1879-B41-295,VeeOxy-4000,SKU-1879,B41,2022-11-15,2024-01-09,173,2.8,1.4,1,1
DEW-1880-B62-795,VeeWormex Plus,SKU-1880,B62,2023-12-30,2025-12-19,198,0.6,0.25,0,0
IMM-1881-B13-384,VeeMune-L,SKU-1881,B13,2023-04-16,2024-02-10,198,1.0,0.6,0,1
DEW-1882-B27-795,VeeWormex Plus,SKU-1882,B27,2025-01-17,2027-01-07,99,0.6,0.25,0,0
SUP-1883-B80-434,VeeCal-D Pet,SKU-1883,B80,2024-08-04,2026-01-26,63,2.5,1.2,0,0
TOP-1884-B45-854,VeeTherm Gel,SKU-1884,B45,2025-02-16,2026-10-09,98,1.8,1.0,1,0
IMM-1885-B20-384,VeeMune-L,SKU-1885,B20,2024-06-15,2025-04-11,175,1.0,0.6,0,1
SUP-1886-B46-434,VeeCal-D Pet,SKU-1886,B46,2024-02-08,2025-08-01,175,2.5,1.2,0,0
IMM-1887-B45-384,VeeMune-L,SKU-1887,B45,2022-12-28,2023-10-24,106,1.0,0.6,0,1
TOP-1888-B24-854,VeeTherm Gel,SKU-1888,B24,2024-05-07,2025-12-28,107,1.8,1.0,1,0
TOP-1889-B32-854,VeeTherm Gel,SKU-1889,B32,2022-07-18,2024-03-09,83,1.8,1.0,1,0
ANT-1890-B68-295,VeeOxy-4000,SKU-1890,B68,2025-06-25,2026-08-19,155,2.8,1.4,1,1
DIG-1891-B72-185,VeeLac Bolus,SKU-1891,B72,2024-10-02,2026-01-25,176,1.2,0.7,0,0
SUP-1892-B66-434,VeeCal-D Pet,SKU-1892,B66,2022-10-11,2024-04-03,66,2.5,1.2,0,0
DIG-1893-B51-185,VeeLac Bolus,SKU-1893,B51,2022-08-08,2023-12-01,136,1.2,0.7,0,0
DIG-1894-B88-185,VeeLac Bolus,SKU-1894,B88,2024-08-29,2025-12-22,72,1.2,0.7,0,0
ANT-1895-B68-789,VeeCef Injection 1gm,SKU-1895,B68,2024-11-23,2026-01-17,116,3.0,1.5,1,1
ANT-1896-B87-295,VeeOxy-4000,SKU-1896,B87,2023-04-22,2024-06-15,91,2.8,1.4,1,1
DIG-1897-B84-185,VeeLac Bolus,SKU-1897,B84,2025-06-02,2026-09-25,147,1.2,0.7,0,0
ANT-1898-B55-789,VeeCef Injection 1gm,SKU-1898,B55,2023-08-26,2024-10-19,87,3.0,1.5,1,1
ANT-1899-B76-789,VeeCef Injection 1gm,SKU-1899,B76,2025-01-14,2026-03-10,55,3.0,1.5,1,1
DIG-1900-B58-185,VeeLac Bolus,SKU-1900,B58,2023-06-10,2024-10-02,51,1.2,0.7,0,0
SUP-1901-B70-434,VeeCal-D Pet,SKU-1901,B70,2023-05-04,2024-10-25,76,2.5,1.2,0,0
ANT-1902-B80-295,VeeOxy-4000,SKU-1902,B80,2025-01-14,2026-03-10,89,2.8,1.4,1,1
DIG-1903-B79-185,VeeLac Bolus,SKU-1903,B79,2022-11-27,2024-03-21,159,1.2,0.7,0,0
DIG-1904-B66-185,VeeLac Bolus,SKU-1904,B66,2023-10-19,2025-02-10,157,1.2,0.7,0,0
IMM-1905-B10-384,VeeMune-L,SKU-1905,B10,2022-12-31,2023-10-27,73,1.0,0.6,0,1
DEW-1906-B38-795,VeeWormex Plus,SKU-1906,B38,2024-06-13,2026-06-03,59,0.6,0.25,0,0
DIG-1907-B25-185,VeeLac Bolus,SKU-1907,B25,2024-11-22,2026-03-17,80,1.2,0.7,0,0
IMM-1908-B96-384,VeeMune-L,SKU-1908,B96,2025-06-06,2026-04-02,130,1.0,0.6,0,1
ANT-1909-B25-295,VeeOxy-4000,SKU-1909,B25,2022-08-03,2023-09-27,91,2.8,1.4,1,1
VIT-1910-B67-285,VeeVit-L Oral,SKU-1910,B67,2022-11-13,2023-11-08,88,0.5,0.3,0,0
ANT-1911-B88-295,VeeOxy-4000,SKU-1911,B88,2025-04-27,2026-06-21,184,2.8,1.4,1,1
DIG-1912-B59-185,VeeLac Bolus,SKU-1912,B59,2025-06-27,2026-10-20,113,1.2,0.7,0,0
TOP-1913-B71-854,VeeTherm Gel,SKU-1913,B71,2024-10-29,2026-06-21,162,1.8,1.0,1,0
DIG-1914-B52-185,VeeLac Bolus,SKU-1914,B52,2023-09-15,2025-01-07,130,1.2,0.7,0,0
ANT-1915-B24-295,VeeOxy-4000,SKU-1915,B24,2024-04-19,2025-06-13,100,2.8,1.4,1,1
VIT-1916-B45-285,VeeVit-L Oral,SKU-1916,B45,2023-05-01,2024-04-25,137,0.5,0.3,0,0
IMM-1917-B63-384,VeeMune-L,SKU-1917,B63,2022-08-08,2023-06-04,162,1.0,0.6,0,1
DEW-1918-B27-795,VeeWormex Plus,SKU-1918,B27,2023-02-06,2025-01-26,76,0.6,0.25,0,0
SUP-1919-B92-434,VeeCal-D Pet,SKU-1919,B92,2025-03-19,2026-09-10,134,2.5,1.2,0,0
DIG-1920-B82-185,VeeLac Bolus,SKU-1920,B82,2024-12-19,2026-04-13,131,1.2,0.7,0,0
DIG-1921-B26-185,VeeLac Bolus,SKU-1921,B26,2023-06-01,2024-09-23,59,1.2,0.7,0,0
SUP-1922-B63-434,VeeCal-D Pet,SKU-1922,B63,2024-02-20,2025-08-13,179,2.5,1.2,0,0
DIG-1923-B89-185,VeeLac Bolus,SKU-1923,B89,2023-09-30,2025-01-22,83,1.2,0.7,0,0
SUP-1924-B93-434,VeeCal-D Pet,SKU-1924,B93,2024-07-02,2025-12-24,57,2.5,1.2,0,0
DEW-1925-B37-795,VeeWormex Plus,SKU-1925,B37,2023-10-15,2025-10-04,199,0.6,0.25,0,0
DEW-1926-B22-795,VeeWormex Plus,SKU-1926,B22,2022-08-19,2024-08-08,106,0.6,0.25,0,0
DEW-1927-B47-795,VeeWormex Plus,SKU-1927,B47,2025-02-22,2027-02-12,96,0.6,0.25,0,0
DIG-1928-B13-185,VeeLac Bolus,SKU-1928,B13,2024-10-13,2026-02-05,119,1.2,0.7,0,0
IMM-1929-B28-384,VeeMune-L,SKU-1929,B28,2022-11-09,2023-09-05,128,1.0,0.6,0,1
ANT-1930-B86-295,VeeOxy-4000,SKU-1930,B86,2022-08-05,2023-09-29,192,2.8,1.4,1,1
VIT-1931-B83-285,VeeVit-L Oral,SKU-1931,B83,2022-10-11,2023-10-06,123,0.5,0.3,0,0
VIT-1932-B57-285,VeeVit-L Oral,SKU-1932,B57,2025-04-18,2026-04-13,182,0.5,0.3,0,0
ANT-1933-B86-295,VeeOxy-4000,SKU-1933,B86,2023-06-05,2024-07-29,136,2.8,1.4,1,1
VIT-1934-B73-285,VeeVit-L Oral,SKU-1934,B73,2024-01-28,2025-01-22,64,0.5,0.3,0,0
ANT-1935-B20-295,VeeOxy-4000,SKU-1935,B20,2023-03-12,2024-05-05,178,2.8,1.4,1,1
SUP-1936-B18-434,VeeCal-D Pet,SKU-1936,B18,2024-12-04,2026-05-28,105,2.5,1.2,0,0
DIG-1937-B46-185,VeeLac Bolus,SKU-1937,B46,2024-04-01,2025-07-25,81,1.2,0.7,0,0
ANT-1938-B54-295,VeeOxy-4000,SKU-1938,B54,2023-02-21,2024-04-16,184,2.8,1.4,1,1
DEW-1939-B49-795,VeeWormex Plus,SKU-1939,B49,2023-09-01,2025-08-21,172,0.6,0.25,0,0
ANT-1940-B10-789,VeeCef Injection 1gm,SKU-1940,B10,2022-07-28,2023-09-21,85,3.0,1.5,1,1
VIT-1941-B31-285,VeeVit-L Oral,SKU-1941,B31,2024-01-26,2025-01-20,139,0.5,0.3,0,0
DIG-1942-B51-185,VeeLac Bolus,SKU-1942,B51,2023-10-01,2025-01-23,121,1.2,0.7,0,0
TOP-1943-B86-854,VeeTherm Gel,SKU-1943,B86,2025-06-22,2027-02-12,98,1.8,1.0,1,0
TOP-1944-B52-854,VeeTherm Gel,SKU-1944,B52,2022-12-14,2024-08-05,189,1.8,1.0,1,0
TOP-1945-B53-854,VeeTherm Gel,SKU-1945,B53,2022-10-03,2024-05-25,177,1.8,1.0,1,0
IMM-1946-B64-384,VeeMune-L,SKU-1946,B64,2022-10-24,2023-08-20,144,1.0,0.6,0,1
SUP-1947-B28-434,VeeCal-D Pet,SKU-1947,B28,2023-02-08,2024-08-01,100,2.5,1.2,0,0
IMM-1948-B16-384,VeeMune-L,SKU-1948,B16,2023-06-02,2024-03-28,136,1.0,0.6,0,1
DIG-1949-B62-185,VeeLac Bolus,SKU-1949,B62,2024-05-14,2025-09-06,69,1.2,0.7,0,0
SUP-1950-B68-434,VeeCal-D Pet,SKU-1950,B68,2024-10-14,2026-04-07,176,2.5,1.2,0,0
ANT-1951-B90-295,VeeOxy-4000,SKU-1951,B90,2024-06-05,2025-07-30,131,2.8,1.4,1,1
TOP-1952-B69-854,VeeTherm Gel,SKU-1952,B69,2024-02-18,2025-10-10,171,1.8,1.0,1,0
SUP-1953-B83-434,VeeCal-D Pet,SKU-1953,B83,2024-08-17,2026-02-08,110,2.5,1.2,0,0
ANT-1954-B52-295,VeeOxy-4000,SKU-1954,B52,2023-03-13,2024-05-06,106,2.8,1.4,1,1
ANT-1955-B19-295,VeeOxy-4000,SKU-1955,B19,2023-12-01,2025-01-24,185,2.8,1.4,1,1
VIT-1956-B15-285,VeeVit-L Oral,SKU-1956,B15,2025-03-30,2026-03-25,167,0.5,0.3,0,0
ANT-1957-B24-295,VeeOxy-4000,SKU-1957,B24,2023-05-02,2024-06-25,139,2.8,1.4,1,1
DEW-1958-B24-795,VeeWormex Plus,SKU-1958,B24,2023-04-15,2025-04-04,171,0.6,0.25,0,0
VIT-1959-B45-285,VeeVit-L Oral,SKU-1959,B45,2025-01-06,2026-01-01,185,0.5,0.3,0,0
DEW-1960-B97-795,VeeWormex Plus,SKU-1960,B97,2023-06-14,2025-06-03,162,0.6,0.25,0,0
IMM-1961-B31-384,VeeMune-L,SKU-1961,B31,2024-01-20,2024-11-15,89,1.0,0.6,0,1
ANT-1962-B45-789,VeeCef Injection 1gm,SKU-1962,B45,2023-01-01,2024-02-25,140,3.0,1.5,1,1
IMM-1963-B67-384,VeeMune-L,SKU-1963,B67,2023-03-02,2023-12-27,180,1.0,0.6,0,1
TOP-1964-B44-854,VeeTherm Gel,SKU-1964,B44,2023-02-19,2024-10-11,53,1.8,1.0,1,0
DEW-1965-B10-795,VeeWormex Plus,SKU-1965,B10,2023-09-27,2025-09-16,86,0.6,0.25,0,0
ANT-1966-B58-295,VeeOxy-4000,SKU-1966,B58,2023-02-27,2024-04-22,65,2.8,1.4,1,1
VIT-1967-B28-285,VeeVit-L Oral,SKU-1967,B28,2023-02-24,2024-02-19,170,0.5,0.3,0,0
VIT-1968-B72-285,VeeVit-L Oral,SKU-1968,B72,2022-09-08,2023-09-03,168,0.5,0.3,0,0
ANT-1969-B28-295,VeeOxy-4000,SKU-1969,B28,2023-01-16,2024-03-11,62,2.8,1.4,1,1
TOP-1970-B47-854,VeeTherm Gel,SKU-1970,B47,2024-02-24,2025-10-16,196,1.8,1.0,1,0
IMM-1971-B60-384,VeeMune-L,SKU-1971,B60,2023-06-14,2024-04-09,50,1.0,0.6,0,1
DIG-1972-B48-185,VeeLac Bolus,SKU-1972,B48,2022-09-09,2024-01-02,117,1.2,0.7,0,0
DIG-1973-B71-185,VeeLac Bolus,SKU-1973,B71,2024-06-15,2025-10-08,61,1.2,0.7,0,0
SUP-1974-B19-434,VeeCal-D Pet,SKU-1974,B19,2024-11-19,2026-05-13,152,2.5,1.2,0,0
DEW-1975-B39-795,VeeWormex Plus,SKU-1975,B39,2022-10-21,2024-10-10,111,0.6,0.25,0,0
ANT-1976-B18-295,VeeOxy-4000,SKU-1976,B18,2023-09-27,2024-11-20,164,2.8,1.4,1,1
DEW-1977-B21-795,VeeWormex Plus,SKU-1977,B21,2024-01-07,2025-12-27,85,0.6,0.25,0,0
DIG-1978-B88-185,VeeLac Bolus,SKU-1978,B88,2024-12-19,2026-04-13,83,1.2,0.7,0,0
IMM-1979-B36-384,VeeMune-L,SKU-1979,B36,2024-08-15,2025-06-11,82,1.0,0.6,0,1
IMM-1980-B66-384,VeeMune-L,SKU-1980,B66,2023-10-21,2024-08-16,178,1.0,0.6,0,1
SUP-1981-B47-434,VeeCal-D Pet,SKU-1981,B47,2023-11-13,2025-05-06,159,2.5,1.2,0,0
SUP-1982-B36-434,VeeCal-D Pet,SKU-1982,B36,2024-04-21,2025-10-13,59,2.5,1.2,0,0
ANT-1983-B96-295,VeeOxy-4000,SKU-1983,B96,2024-02-01,2025-03-27,166,2.8,1.4,1,1
DIG-1984-B27-185,VeeLac Bolus,SKU-1984,B27,2022-11-20,2024-03-14,185,1.2,0.7,0,0
VIT-1985-B50-285,VeeVit-L Oral,SKU-1985,B50,2023-11-25,2024-11-19,70,0.5,0.3,0,0
SUP-1986-B81-434,VeeCal-D Pet,SKU-1986,B81,2022-10-17,2024-04-09,99,2.5,1.2,0,0
DEW-1987-B87-795,VeeWormex Plus,SKU-1987,B87,2023-04-18,2025-04-07,130,0.6,0.25,0,0
DIG-1988-B33-185,VeeLac Bolus,SKU-1988,B33,2025-06-05,2026-09-28,150,1.2,0.7,0,0
TOP-1989-B11-854,VeeTherm Gel,SKU-1989,B11,2025-04-29,2026-12-20,111,1.8,1.0,1,0
SUP-1990-B81-434,VeeCal-D Pet,SKU-1990,B81,2023-07-30,2025-01-20,51,2.5,1.2,0,0
VIT-1991-B35-285,VeeVit-L Oral,SKU-1991,B35,2024-06-26,2025-06-21,107,0.5,0.3,0,0
ANT-1992-B33-789,VeeCef Injection 1gm,SKU-1992,B33,2022-11-27,2024-01-21,138,3.0,1.5,1,1
IMM-1993-B95-384,VeeMune-L,SKU-1993,B95,2022-10-28,2023-08-24,194,1.0,0.6,0,1
SUP-1994-B48-434,VeeCal-D Pet,SKU-1994,B48,2024-02-14,2025-08-07,78,2.5,1.2,0,0
SUP-1995-B83-434,VeeCal-D Pet,SKU-1995,B83,2023-09-26,2025-03-19,153,2.5,1.2,0,0
ANT-1996-B47-295,VeeOxy-4000,SKU-1996,B47,2025-03-30,2026-05-24,186,2.8,1.4,1,1
ANT-1997-B58-295,VeeOxy-4000,SKU-1997,B58,2024-04-21,2025-06-15,119,2.8,1.4,1,1
DEW-1998-B14-795,VeeWormex Plus,SKU-1998,B14,2024-07-07,2026-06-27,112,0.6,0.25,0,0
ANT-1999-B24-789,VeeCef Injection 1gm,SKU-1999,B24,2023-10-13,2024-12-06,152,3.0,1.5,1,1
SUP-2000-B32-434,VeeCal-D Pet,SKU-2000,B32,2023-11-13,2025-05-06,79,2.5,1.2,0,0
TOP-2001-B37-854,VeeTherm Gel,SKU-2001,B37,2025-02-11,2026-10-04,187,1.8,1.0,1,0
DIG-2002-B23-185,VeeLac Bolus,SKU-2002,B23,2024-02-15,2025-06-09,99,1.2,0.7,0,0
ANT-2003-B83-789,VeeCef Injection 1gm,SKU-2003,B83,2024-10-02,2025-11-26,61,3.0,1.5,1,1
TOP-2004-B31-854,VeeTherm Gel,SKU-2004,B31,2024-08-27,2026-04-19,98,1.8,1.0,1,0
SUP-2005-B85-434,VeeCal-D Pet,SKU-2005,B85,2023-12-28,2025-06-20,77,2.5,1.2,0,0
IMM-2006-B71-384,VeeMune-L,SKU-2006,B71,2023-08-26,2024-06-21,135,1.0,0.6,0,1
SUP-2007-B53-434,VeeCal-D Pet,SKU-2007,B53,2024-12-23,2026-06-16,123,2.5,1.2,0,0
SUP-2008-B32-434,VeeCal-D Pet,SKU-2008,B32,2024-01-10,2025-07-03,98,2.5,1.2,0,0
DIG-2009-B77-185,VeeLac Bolus,SKU-2009,B77,2023-07-19,2024-11-10,89,1.2,0.7,0,0
DEW-2010-B94-795,VeeWormex Plus,SKU-2010,B94,2025-04-15,2027-04-05,87,0.6,0.25,0,0
TOP-2011-B10-854,VeeTherm Gel,SKU-2011,B10,2023-07-26,2025-03-17,161,1.8,1.0,1,0
DEW-2012-B49-795,VeeWormex Plus,SKU-2012,B49,2024-09-25,2026-09-15,167,0.6,0.25,0,0
DEW-2013-B92-795,VeeWormex Plus,SKU-2013,B92,2023-07-16,2025-07-05,141,0.6,0.25,0,0
SUP-2014-B39-434,VeeCal-D Pet,SKU-2014,B39,2024-03-07,2025-08-29,172,2.5,1.2,0,0
IMM-2015-B67-384,VeeMune-L,SKU-2015,B67,2024-07-02,2025-04-28,98,1.0,0.6,0,1
ANT-2016-B70-789,VeeCef Injection 1gm,SKU-2016,B70,2022-09-26,2023-11-20,172,3.0,1.5,1,1
DEW-2017-B94-795,VeeWormex Plus,SKU-2017,B94,2023-09-30,2025-09-19,161,0.6,0.25,0,0
ANT-2018-B58-295,VeeOxy-4000,SKU-2018,B58,2023-08-08,2024-10-01,121,2.8,1.4,1,1
TOP-2019-B32-854,VeeTherm Gel,SKU-2019,B32,2025-03-22,2026-11-12,106,1.8,1.0,1,0
DIG-2020-B94-185,VeeLac Bolus,SKU-2020,B94,2023-12-30,2025-04-23,105,1.2,0.7,0,0
ANT-2021-B38-789,VeeCef Injection 1gm,SKU-2021,B38,2023-12-19,2025-02-11,136,3.0,1.5,1,1
VIT-2022-B79-285,VeeVit-L Oral,SKU-2022,B79,2022-07-15,2023-07-10,121,0.5,0.3,0,0
VIT-2023-B48-285,VeeVit-L Oral,SKU-2023,B48,2023-04-26,2024-04-20,54,0.5,0.3,0,0
IMM-2024-B13-384,VeeMune-L,SKU-2024,B13,2022-08-02,2023-05-29,135,1.0,0.6,0,1
TOP-2025-B40-854,VeeTherm Gel,SKU-2025,B40,2022-12-26,2024-08-17,60,1.8,1.0,1,0
DIG-2026-B77-185,VeeLac Bolus,SKU-2026,B77,2024-07-02,2025-10-25,170,1.2,0.7,0,0
DIG-2027-B93-185,VeeLac Bolus,SKU-2027,B93,2025-06-05,2026-09-28,132,1.2,0.7,0,0
TOP-2028-B13-854,VeeTherm Gel,SKU-2028,B13,2024-01-07,2025-08-29,156,1.8,1.0,1,0
ANT-2029-B69-295,VeeOxy-4000,SKU-2029,B69,2023-01-17,2024-03-12,179,2.8,1.4,1,1
TOP-2030-B32-854,VeeTherm Gel,SKU-2030,B32,2024-11-26,2026-07-19,71,1.8,1.0,1,0
TOP-2031-B26-854,VeeTherm Gel,SKU-2031,B26,2025-03-08,2026-10-29,72,1.8,1.0,1,0
IMM-2032-B13-384,VeeMune-L,SKU-2032,B13,2024-08-17,2025-06-13,139,1.0,0.6,0,1
IMM-2033-B38-384,VeeMune-L,SKU-2033,B38,2023-04-04,2024-01-29,83,1.0,0.6,0,1
SUP-2034-B79-434,VeeCal-D Pet,SKU-2034,B79,2024-12-30,2026-06-23,106,2.5,1.2,0,0
TOP-2035-B30-854,VeeTherm Gel,SKU-2035,B30,2023-11-23,2025-07-15,130,1.8,1.0,1,0
ANT-2036-B57-295,VeeOxy-4000,SKU-2036,B57,2023-06-11,2024-08-04,139,2.8,1.4,1,1
IMM-2037-B81-384,VeeMune-L,SKU-2037,B81,2022-10-27,2023-08-23,176,1.0,0.6,0,1
ANT-2038-B90-295,VeeOxy-4000,SKU-2038,B90,2023-06-25,2024-08-18,191,2.8,1.4,1,1
DIG-2039-B93-185,VeeLac Bolus,SKU-2039,B93,2024-04-24,2025-08-17,191,1.2,0.7,0,0
SUP-2040-B53-434,VeeCal-D Pet,SKU-2040,B53,2022-08-17,2024-02-08,130,2.5,1.2,0,0
ANT-2041-B80-789,VeeCef Injection 1gm,SKU-2041,B80,2022-10-18,2023-12-12,193,3.0,1.5,1,1
VIT-2042-B15-285,VeeVit-L Oral,SKU-2042,B15,2023-01-06,2024-01-01,130,0.5,0.3,0,0
ANT-2043-B66-295,VeeOxy-4000,SKU-2043,B66,2025-01-21,2026-03-17,199,2.8,1.4,1,1
DEW-2044-B12-795,VeeWormex Plus,SKU-2044,B12,2023-08-09,2025-07-29,197,0.6,0.25,0,0
DIG-2045-B84-185,VeeLac Bolus,SKU-2045,B84,2024-04-03,2025-07-27,153,1.2,0.7,0,0
TOP-2046-B74-854,VeeTherm Gel,SKU-2046,B74,2025-06-21,2027-02-11,198,1.8,1.0,1,0
VIT-2047-B83-285,VeeVit-L Oral,SKU-2047,B83,2024-07-29,2025-07-24,152,0.5,0.3,0,0
DEW-2048-B31-795,VeeWormex Plus,SKU-2048,B31,2025-05-16,2027-05-06,173,0.6,0.25,0,0
ANT-2049-B75-789,VeeCef Injection 1gm,SKU-2049,B75,2022-10-20,2023-12-14,52,3.0,1.5,1,1
ANT-2050-B11-789,VeeCef Injection 1gm,SKU-2050,B11,2024-01-18,2025-03-13,185,3.0,1.5,1,1
DEW-2051-B62-795,VeeWormex Plus,SKU-2051,B62,2024-10-31,2026-10-21,143,0.6,0.25,0,0
TOP-2052-B71-854,VeeTherm Gel,SKU-2052,B71,2023-10-22,2025-06-13,155,1.8,1.0,1,0
DIG-2053-B17-185,VeeLac Bolus,SKU-2053,B17,2025-05-17,2026-09-09,141,1.2,0.7,0,0
TOP-2054-B63-854,VeeTherm Gel,SKU-2054,B63,2023-07-02,2025-02-21,114,1.8,1.0,1,0
TOP-2055-B53-854,VeeTherm Gel,SKU-2055,B53,2025-01-12,2026-09-04,93,1.8,1.0,1,0
DEW-2056-B54-795,VeeWormex Plus,SKU-2056,B54,2022-10-01,2024-09-20,140,0.6,0.25,0,0
IMM-2057-B75-384,VeeMune-L,SKU-2057,B75,2024-09-26,2025-07-23,97,1.0,0.6,0,1
SUP-2058-B86-434,VeeCal-D Pet,SKU-2058,B86,2023-01-01,2024-06-24,98,2.5,1.2,0,0
TOP-2059-B79-854,VeeTherm Gel,SKU-2059,B79,2023-09-15,2025-05-07,98,1.8,1.0,1,0
DEW-2060-B16-795,VeeWormex Plus,SKU-2060,B16,2022-10-11,2024-09-30,150,0.6,0.25,0,0
VIT-2061-B64-285,VeeVit-L Oral,SKU-2061,B64,2024-07-27,2025-07-22,88,0.5,0.3,0,0
ANT-2062-B98-789,VeeCef Injection 1gm,SKU-2062,B98,2024-04-09,2025-06-03,158,3.0,1.5,1,1
VIT-2063-B52-285,VeeVit-L Oral,SKU-2063,B52,2025-04-15,2026-04-10,57,0.5,0.3,0,0
DEW-2064-B69-795,VeeWormex Plus,SKU-2064,B69,2022-08-18,2024-08-07,70,0.6,0.25,0,0
SUP-2065-B65-434,VeeCal-D Pet,SKU-2065,B65,2022-10-07,2024-03-30,191,2.5,1.2,0,0
TOP-2066-B11-854,VeeTherm Gel,SKU-2066,B11,2025-04-28,2026-12-19,137,1.8,1.0,1,0
SUP-2067-B67-434,VeeCal-D Pet,SKU-2067,B67,2024-01-11,2025-07-04,86,2.5,1.2,0,0
ANT-2068-B58-789,VeeCef Injection 1gm,SKU-2068,B58,2023-07-01,2024-08-24,197,3.0,1.5,1,1
TOP-2069-B21-854,VeeTherm Gel,SKU-2069,B21,2025-03-26,2026-11-16,193,1.8,1.0,1,0
ANT-2070-B44-295,VeeOxy-4000,SKU-2070,B44,2025-06-10,2026-08-04,192,2.8,1.4,1,1
ANT-2071-B66-295,VeeOxy-4000,SKU-2071,B66,2022-11-21,2024-01-15,122,2.8,1.4,1,1
ANT-2072-B32-295,VeeOxy-4000,SKU-2072,B32,2024-08-23,2025-10-17,162,2.8,1.4,1,1
TOP-2073-B95-854,VeeTherm Gel,SKU-2073,B95,2024-12-31,2026-08-23,68,1.8,1.0,1,0
ANT-2074-B27-295,VeeOxy-4000,SKU-2074,B27,2022-12-30,2024-02-23,146,2.8,1.4,1,1
SUP-2075-B81-434,VeeCal-D Pet,SKU-2075,B81,2023-04-12,2024-10-03,128,2.5,1.2,0,0
DIG-2076-B73-185,VeeLac Bolus,SKU-2076,B73,2025-01-17,2026-05-12,70,1.2,0.7,0,0
DEW-2077-B58-795,VeeWormex Plus,SKU-2077,B58,2023-12-01,2025-11-20,101,0.6,0.25,0,0
ANT-2078-B36-295,VeeOxy-4000,SKU-2078,B36,2022-11-04,2023-12-29,143,2.8,1.4,1,1
TOP-2079-B83-854,VeeTherm Gel,SKU-2079,B83,2024-04-20,2025-12-11,183,1.8,1.0,1,0
DEW-2080-B17-795,VeeWormex Plus,SKU-2080,B17,2024-07-29,2026-07-19,67,0.6,0.25,0,0
VIT-2081-B75-285,VeeVit-L Oral,SKU-2081,B75,2022-11-05,2023-10-31,109,0.5,0.3,0,0
ANT-2082-B28-789,VeeCef Injection 1gm,SKU-2082,B28,2024-10-18,2025-12-12,69,3.0,1.5,1,1
TOP-2083-B23-854,VeeTherm Gel,SKU-2083,B23,2023-08-02,2025-03-24,90,1.8,1.0,1,0
ANT-2084-B79-295,VeeOxy-4000,SKU-2084,B79,2022-12-17,2024-02-10,109,2.8,1.4,1,1
IMM-2085-B92-384,VeeMune-L,SKU-2085,B92,2023-07-15,2024-05-10,109,1.0,0.6,0,1
ANT-2086-B60-295,VeeOxy-4000,SKU-2086,B60,2023-05-25,2024-07-18,78,2.8,1.4,1,1
VIT-2087-B45-285,VeeVit-L Oral,SKU-2087,B45,2025-03-03,2026-02-26,75,0.5,0.3,0,0
IMM-2088-B12-384,VeeMune-L,SKU-2088,B12,2023-06-15,2024-04-10,134,1.0,0.6,0,1
IMM-2089-B17-384,VeeMune-L,SKU-2089,B17,2023-07-15,2024-05-10,111,1.0,0.6,0,1
IMM-2090-B32-384,VeeMune-L,SKU-2090,B32,2025-01-25,2025-11-21,75,1.0,0.6,0,1
ANT-2091-B77-295,VeeOxy-4000,SKU-2091,B77,2025-06-26,2026-08-20,195,2.8,1.4,1,1
VIT-2092-B66-285,VeeVit-L Oral,SKU-2092,B66,2024-06-29,2025-06-24,142,0.5,0.3,0,0
IMM-2093-B81-384,VeeMune-L,SKU-2093,B81,2022-10-05,2023-08-01,75,1.0,0.6,0,1
TOP-2094-B50-854,VeeTherm Gel,SKU-2094,B50,2023-03-02,2024-10-22,66,1.8,1.0,1,0
ANT-2095-B58-295,VeeOxy-4000,SKU-2095,B58,2024-01-11,2025-03-06,198,2.8,1.4,1,1
SUP-2096-B39-434,VeeCal-D Pet,SKU-2096,B39,2024-02-25,2025-08-18,85,2.5,1.2,0,0
ANT-2097-B79-789,VeeCef Injection 1gm,SKU-2097,B79,2025-03-09,2026-05-03,103,3.0,1.5,1,1
SUP-2098-B94-434,VeeCal-D Pet,SKU-2098,B94,2024-08-09,2026-01-31,183,2.5,1.2,0,0
VIT-2099-B74-285,VeeVit-L Oral,SKU-2099,B74,2024-04-05,2025-03-31,152,0.5,0.3,0,0
ANT-2100-B66-295,VeeOxy-4000,SKU-2100,B66,2025-06-22,2026-08-16,55,2.8,1.4,1,1
ANT-2101-B45-295,VeeOxy-4000,SKU-2101,B45,2024-11-18,2026-01-12,191,2.8,1.4,1,1
TOP-2102-B83-854,VeeTherm Gel,SKU-2102,B83,2022-07-26,2024-03-17,64,1.8,1.0,1,0
SUP-2103-B51-434,VeeCal-D Pet,SKU-2103,B51,2025-03-04,2026-08-26,138,2.5,1.2,0,0
ANT-2104-B56-789,VeeCef Injection 1gm,SKU-2104,B56,2025-04-19,2026-06-13,124,3.0,1.5,1,1
ANT-2105-B47-789,VeeCef Injection 1gm,SKU-2105,B47,2022-10-26,2023-12-20,189,3.0,1.5,1,1
IMM-2106-B15-384,VeeMune-L,SKU-2106,B15,2023-08-21,2024-06-16,145,1.0,0.6,0,1
SUP-2107-B65-434,VeeCal-D Pet,SKU-2107,B65,2023-01-05,2024-06-28,152,2.5,1.2,0,0
